Title,Company_name,Address,Contract_type,Requirement,Benefit,Technical_skills,Link_image,URL
Ruby On Rails Developer (Ruby/SQL),MEALSUITE,"45 Street 2, Him Lam Residential Area, Tan Hung, District 7, Ho Chi Minh",Full time,"['4+ years of overall software development experiences using Ruby and Rails framework:', 'Strong insight into Ruby syntax and its nuances', 'A knack for writing clean, readable Ruby code', 'Experience consuming and designing RESTful APIs', 'Solid SQL / relational database experience (Postgres is a plus)', 'Experience working with Redis and Sidekiq', 'Experience with version control (Git, GitHub)', 'Solid understanding of object-oriented programming', 'Understanding of Agile development and Scrum', 'A passion for practicing helping people with a collaborative spirit', 'Ability to work as part of a team, understand the problems of other team members, and when necessary, go above and beyond the job description to work towards a wider team goal']",Negotiable,"['Ruby on Rails', 'SQL', 'Ruby']",https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBd2FVSWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--9497cdf6e01ce333268cead2c741a678af04c814/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--79eee5883893a012786006950460867831e6f661/logo%20ms%20-%20Binh%20Le.png,https://itviec.com/it-jobs/ruby-on-rails-developer-ruby-sql-mealsuite-5941?lab_feature=preview_jd_page
10 Senior C# .Net Developer,Song Technologies LLC,"Devspace Building, 7th Floor, 86-88 Le Van Duyet, Ward 1, Binh Thanh, Ho Chi Minh",Full time,"['A bachelor's degree in a technical discipline or equivalent experience in the IT industry.', 'At least 3 years experience building web applications using .NET framework.', 'Experienced in .NET development (C#, ASP.NET MVC, EF , Unit Tests).', 'Good experienced with Relational Database: SQLServer, MongoDB', 'Experienced in Git or other source control systems.', 'Comfortable working in a fast-paced environment.', 'Good teamwork spirit and logical thinking .', 'Able to quickly manage new technologies.', 'Able to communicate in English.', 'Proactive attitude and self-management.', 'High Learning Aptitude: demonstrates enthusiasm for acquiring new knowledge and skills. ', 'Drive for Continuous Improvement: proactively seeks growth opportunities and embraces challenges for advancement ', 'Have experience in NodeJS', 'Have experience in ReactJS.', 'Have experience in .NET Core.', 'AI Familiarity and Eagerness to Advance:shows interest in AI concepts and seeks opportunities for advancement. \n\n ']",Negotiable,"['C#', 'NodeJS', '.NET']",https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMzA3REE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--e5b77cdc37c81b57ad8f7c8f9dc925e56e9561e6/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--79eee5883893a012786006950460867831e6f661/song-technologies-logo.png,https://itviec.com/it-jobs/10-senior-c-net-developer-nodejs-song-technologies-llc-4000?lab_feature=preview_jd_page
Senior/Expert AWS Cloud Engineer,SMG Swiss Marketplace Group,"Viettel Tower, 285 CMT8, District 10, Ho Chi Minh",Full time,"['Fluency in English, with excellent communication skills both verbally and in writing.', 'Excellent knowledge of AWS infrastructure, AWS multi-account strategy and Landing Zones.', 'Experience with AWS services: IAM, CloudFormation, CloudFront, CloudWatch, S3, DynamoDB, Lambda, Route 53, and AWS WAF.', 'Familiarity with serverless architectures.', 'Familiarity with agile methodologies and an agile mindset.', '3+ years of experience in a similar role.', 'Experience with SRE', 'Experience with Cloudflare', 'Experience with AWS CDK', 'Experience with AWS X-Ray', 'AWS professional or specialty certifications']",Negotiable,"['AWS', 'English', 'DevOps']",https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBK0tzTlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--43a125572fbdd4221e6935d7abdaf40b8924c39e/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--79eee5883893a012786006950460867831e6f661/Profile%20Picture%20-%20SMG%20.png,https://itviec.com/it-jobs/senior-expert-aws-cloud-engineer-smg-swiss-marketplace-group-3344?lab_feature=preview_jd_page
Senior/Expert Site Reliability Engineer (AWS),SMG Swiss Marketplace Group,"Viettel Tower, 285 CMT8, District 10, Ho Chi Minh",Full time,"['Fluency in English, with excellent communication skills both verbally and in writing.', 'Experience with AWS serverless ecosystem.', 'Experience with GitHub Actions.', 'Proficiency in using Datadog for observability.', ""3+ years' experience in a similar role."", 'Familiarity with AWS CDK and AWS X-Ray.', 'AWS Certified DevOps Engineer Professional or similar certification.', 'Experience in managing incident communication processes and on-call rotations.']",Negotiable,"['AWS', 'English', 'DevOps']",https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBK0tzTlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--43a125572fbdd4221e6935d7abdaf40b8924c39e/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--79eee5883893a012786006950460867831e6f661/Profile%20Picture%20-%20SMG%20.png,https://itviec.com/it-jobs/senior-expert-site-reliability-engineer-aws-smg-swiss-marketplace-group-2724?lab_feature=preview_jd_page
Game Planner / Level Design and System Planning,GLOHOW,"6th Floor, No. 12 + 12 BIS, Tran Quang Khai, Tan Dinh Ward, District 1, Ho Chi Minh",Full time,"['Passion for games and a deep understanding of the casual gaming industry.', 'Advanced Excel skills plus business software intelligence skills.', 'Ability to read, write, speak, and understand Korean with fluency.', 'Exhibit a strong sense of responsibility, and ability of managing work under a tight timeline.', 'An open and flexible mindset, with strong collaboration and communication skills.', 'Proficiency in utilizing game engines such as Unity.', 'Experience in game QA/ PM roles will be preferred.', 'Major in or having basic understanding of Mathematics.', 'Experience in game release or live service.']",Negotiable,"['Games', 'Product Manager', 'Designer']",https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBOUZlUXc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--e01c9c14b7848b3bb05d1ed68a9b4581dfbed0ef/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--89a7283b6fdfb4208cdc2b440a36613a6fae974c/z5336927633797_4a54e0a3712ee1301f4a8b8e3b064a26%20-%20Hong%20Thi%20Tran.jpg,https://itviec.com/it-jobs/game-planner-level-design-and-system-planning-glohow-3647?lab_feature=preview_jd_page
Web3 Information Technology Manager (IT Manager),AZ Digital Asset Group,"Worc@Q2 office tower, Vo Truong Toan St., Thao Dien area,, Thu Duc City, Ho Chi Minh",Full time,"['Minimum 5 years of working experience in the IT field', 'Including at least 3 years of experience in the IT field of blockchain, web3 or crypto organizations', 'Experience in handling hazardous systems, information leaks or attacks', 'Experience in building a database security system, ensuring the safety and security of the internal information system from being violated', 'Experience in managing an IT team', 'Experienced in implementing large IT projects', 'Have in-depth knowledge of IT systems and networks', 'Have knowledge of network security and data security', 'Have knowledge about blockchain, web3, crypto', 'Have knowledge about the latest IT trends', 'Good leadership and management skills.', 'Good communication and presentation skills .', 'Good problem solving and decision making skills.', 'Good teamwork skills.', 'Having relevant IT certifications such as MCSE, CCNA, CISSP is an advantage.']",Negotiable,"['Project Manager', 'Database', 'Security']",https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBempVUXc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--0e12de091cab2e34650441709684362b685d53a3/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--79eee5883893a012786006950460867831e6f661/logoasset.jpg,https://itviec.com/it-jobs/web3-information-technology-manager-it-manager-az-digital-asset-group-4841?lab_feature=preview_jd_page
"Automotive Software Engineer (C++,Linux, OOP)",LG Electronics Development Vietnam (LGEDV),"Floor 32 & 34, Keangnam Landmark 72 building, Pham Hung street, Nam Tu Liem, Hanoi",Full time,[],Negotiable,"['C++', 'Linux', 'OOP']",https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBM3d3REE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--61527e04af1870bf7e9858df649b2a613e1fad9b/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--79eee5883893a012786006950460867831e6f661/lg-development-center-vietnam-logo.png,https://itviec.com/it-jobs/automotive-software-engineer-c-linux-oop-lg-electronics-development-vietnam-lgedv-3642?lab_feature=preview_jd_page
"Middle/Senior Automation QA (QA/QC, Selenium)",Noveo Vietnam,"Toong Pham Ngoc Thach - 1Bis Pham Ngoc Thach, Ben Nghe Ward, District 1, Ho Chi Minh",Full time,"['At least 2 years of experience in manual testing of web and mobile applications', 'At least 2 years of experience in test automation with Java and Selenium or Cypress', 'Ready to combine manual and automation testing (50/50)' , 'English communication skills will be required to work with international teammates and clients.', 'Comprehensive in French is a big plus.', 'Autonomous and proactive', 'Detail-oriented and a passion for bug-free code and product experiences .', 'A start-up attitude - you take full ownership of things that you do, willing to go out of your comfort zones and take on new challenges.', 'Comfortable with ambiguity and flexible to learn new things - we're not done growing, and heading into uncharted territories is part of the fun!']",Negotiable,"['Automation Test', 'English', 'QA QC']",https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNms4TEE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--6ee8ad1b5dc182197b3debbc28f70c709c4ee9bd/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--79eee5883893a012786006950460867831e6f661/Screenshot%202022-11-09%20at%2010.22.53%20-%20Hien.png,https://itviec.com/it-jobs/middle-senior-automation-qa-java-selenium-noveo-vietnam-0327?lab_feature=preview_jd_page
[HCM/DN/Hybrid] Automation Tester (Playwright),KMS Technology,"02 Tan Vien, ward 2, Tan Binh, Ho Chi Minh",Full time,"['Strong experience in developing test automation for web services and web application', '2+ years of experience in creating and running automated tests using testing frameworks like Playwright, Selenium, Cucumber, or Katalon using Java, JavaScript, Python, Groovy etc. ', '2+ years of experience developing test automation for API and web applications, Mobile is a plus', 'Hands-on experience in using test tools like TestNG/Mocha/Jasmine/Nightwatch, etc', 'Solid testing experiences (requirement analysis, test strategy, test approach, test plan, test techniques including black box, risk-based, exploratory, non-UI testing, UI testing, etc.)', 'Good knowledge of the software development process, especially the software testing process ', 'Good English communication']",Negotiable,[],https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNE1uREE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--deddc1910ccffa15139ca706fe9b6f9b987ca3d3/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--79eee5883893a012786006950460867831e6f661/kms-technology-logo.png,https://itviec.com/it-jobs/hcm-dn-hybrid-senior-automation-tester-kms-technology-2809?lab_feature=preview_jd_page
Middle/Senior Backend Developer (Java Developer),MB Ageas Life,"15th floor, MB building - 21 Cat Linh, Cat Linh ward, Dong Da, Ha Noi",Full time,"['No working on the weekends (5 working days/week from Monday to Friday) and no overtime', 'Competitive salary with annual review and performance bonus', '100% official salary during the probation period', 'MIC Premium Healthcare Insurance for each employee with his/her 03 dependents', 'Provide Life Insurance & Cancer Insurance for the company's members', 'Annual leave: 15 days/year', 'Outstanding Wellness allowances', 'Lunch/Mobile/Travel allowances ', ' Sponsored training and self-development opportunities (English, PMP, CSM, ITIL...)', 'Modern facilities for convenient working. ', ""Specific benefits on the holidays of the Union (Company birthday, New Year's holidays, Mid-Autumn Festival, Vietnamese Family's Day - June 28, Vietnamese Children's Day - June 1, Women's Day - March 8 & October 20, …)"" , 'Exciting company outings/events and team-building activities', 'Supportive, international, dynamic working environment and talented, culturally diverse teams', 'A large pantry full of snacks, drinks, and seasonal fresh fruit']",Negotiable,"['Java', 'Agile', 'Spring']",https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBOVFNTWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--2d3728f4fecb56141903f80cad9b6dbbf7f170a7/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--79eee5883893a012786006950460867831e6f661/MB-ageas-life-logo-01.png,https://itviec.com/it-jobs/middle-senior-backend-developer-java-developer-mb-ageas-life-4818?lab_feature=preview_jd_page
"AI Engineer (Python, ML, AI, Solidity)",Bitcoin Builders,"Hong Ha, Phu Nhuan, Ho Chi Minh",Full time,"['Degree in Computer Science, AI, or related field.', 'Deep knowledge in AI, ML, and systems.', 'Experience in blockchain, smart contracts, DApps is highly desirable.', 'Skilled in Python, Solidity, JavaScript, TensorFlow, PyTorch.', 'Excellent problem-solving and teamwork abilities.', 'Competitive compensation and benefits.', 'Opportunity to work on innovative AI-blockchain projects.', 'Supportive team and professional development opportunities.']",Negotiable,"['Python', 'Blockchain', 'Solidity']",https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBL3g2T0E9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--8bc4355123761b474f0f333768adc66378cedbd4/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--79eee5883893a012786006950460867831e6f661/NBC%20logo.png,https://itviec.com/it-jobs/ai-engineer-python-ml-ai-solidity-bitcoin-builders-3930?lab_feature=preview_jd_page
Senior DevSecOps Engineer (Python),NAB Innovation Centre Vietnam,"The Hallmark, 15 Tran Bach Dang, Thu Thiem Ward, Thu Duc City, Ho Chi Minh",Full time,"['5+ years of experience in coding and scripting in latest programming languages ​​(Python, Bash etc.)/ Applicator Security ', 'Hands on with coding: Scripting using Python- DevOps/DevSecops Background ', 'Experience of modern secure software development practices & mentoring teams to improve their practices.', 'Building CI/CD pipeline automation, tooling (GitHub, Jenkins, Artifactory, Docker, Ansible and Bamboo) and Compliance as code.', 'Mandatory hands-on experience with Azure or AWS cloud platforms using Terraform or CloudFormation', 'Experience supporting server running both Windows and Linux operating systems', 'Experience with security tools in SAST (static code testing), SCA (software composition analysis), CSS (container security), DAST (dynamic security testing)', 'Good understanding of security concepts related to container security, supply chain and cloud.', 'Technical understanding to assist asset teams triage vulnerabilities and drive prioritization', 'Proven ability to work both individually and within a team environment ( at times with little guidance), build strong relationships and maintain rapport with internal NAB stakeholders and 3rd party service providers']",Negotiable,"['DevOps', 'Python', 'DevSecOps']",https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMS9LSnc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--f77c1653cf49260705bf77be3846954d9b817b70/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--89a7283b6fdfb4208cdc2b440a36613a6fae974c/logo.jpg,https://itviec.com/it-jobs/senior-devsecops-engineer-python-nab-innovation-centre-vietnam-2906?lab_feature=preview_jd_page
"[HN] Section Manager (Product Manager, Java, Agile)","MONEY FORWARD VIETNAM CO.,LTD","11th Floor, TNR Tower, No 54A Nguyen Chi Thanh, Lang Thuong Ward, Dong Da, Hanoi",Full time,"['Degree in Information Technology, Software Engineering, Information Systems, or equivalent experience', '5+ years of software development experience', '3+ years managing web projects or product development', 'Senior-level proficiency in Java or Kotlin' , 'Built and/or lead an engineering team of 5+ members', 'Excellent problem-solving in ambiguous situations without clear instructions', 'Proven people management skills: team building, employee satisfaction, career development, and mentoring', 'Familiar with Agile methodologies like Scrum, Kanban, Scrum of Scrum, and its best practices', 'Can review complex designs in multi-tenant and loose coupling architectures', 'Professional working proficiency in English.', 'B2B Application Expertise: Experience in managing or developing B2B, with a knack for solving complex business and technology challenges, particularly in finance, accounting, banking systems, and scalable web applications.', 'Technical Versatility: Proficiency in cloud computing, CI/CD, DevOps practices, and a strong grasp of security and compliance standards.', 'Analytical Decision-Making: Leveraging data analysis for strategic decisions, emphasizing software development metrics and user engagement.', 'Cross-functional and Innovative Leadership: Experience in cross-departmental collaboration and leading R&D efforts to foster innovation and align product development with company goals.', 'Language Skills: Japanese proficiency is a plus to understand business requirements and customer voices.']",Negotiable,"['Project Manager', 'Agile', 'Java']",https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBOVVIRFE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--1ae7acc317bfb2f261c8b580725af2d56ae34b7e/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--79eee5883893a012786006950460867831e6f661/money-forward-vi-t-nam-logo.png,https://itviec.com/it-jobs/hn-section-manager-product-manager-java-agile-money-forward-vietnam-co-ltd-3227?lab_feature=preview_jd_page
Senior Product Designer,Optimizely (formerly Episerver),"165 Thai Ha, Dong Da, Hanoi",Full time,"['Strong understanding of the user-centered design process, with a proven ability to deliver projects in Figma', 'High-fidelity user interface and interaction design skills, with proven experience in data visualization', 'Loves to build design prototypes, even better if these are in code ', 'Open to rapid design iteration, feedback, and experimentation ', 'Ability to connect design decisions back to business goals, and to work with stakeholders across the company to build consensus', 'Exceptional communication skills, and the ability to clearly explain design decisions to anyone in the company', 'A strong portfolio showcasing product design work, which includes data visualizations or analytics examples', 'Ability to prototype design concepts in Figma and other design tools', 'Experience participating in the complete product development cycle of web apps', 'Ability to present cohesive design approaches to non-design audiences (including business, product and technology teams) Ability to effectively manage time; work proactively; prioritize tasks and work within deadline', 'Bachelor’s degree in Product Design, Graphic Design, Human Computer Interaction, or related field AND 3-5+ years of product design experience. ']",Negotiable,"['Designer', 'Agile', 'UI-UX']",https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBN3VmSGc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--60621c52ddcfec355f1a1a9ebc8ed2d79256c18e/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--79eee5883893a012786006950460867831e6f661/logo_symbol_1200x1200.png,https://itviec.com/it-jobs/senior-product-designer-optimizely-formerly-episerver-3538?lab_feature=preview_jd_page
Data Scientist (Data Analyst),ABBANK,"36 Hoang Cau, Dong Da, Hanoi",Full time,"['Graduated from regular universities', 'Training majors: Information Technology, Mathematics, Electronics and Telecommunications, Applied Engineering, Computer Science or related fields.', 'Training certificate in tools and systems related to Data Scientist.', 'At least 5 years of working experience in Data Scientist, data analysis.', 'In-depth understanding of programming and data structures data & algorithms, graph theory', 'In-depth understanding of statistical probability, linear algebra, analysis', 'In-depth understanding of exploratory data analysis (EDA)', 'Knowledge knowledge about machine learning, deep learning, machine learning techniques (gradient boosted trees, random forest, ....)', 'In-depth understanding of distributed data processing, data processing Big data management (Hadoop, Spark, Elastic Search...)', 'In-depth understanding of database types (RDBMS, Graph Databases, NoSQL Products, ...)', 'Proficiency in using programming languages (R, Python, Java, Scala, ...), SQL', 'Proficiency in using data visualization tools, model evaluation', 'Focus on Agile implementation with readiness learn and grow from experience.']",Negotiable,"['Data Analyst', 'SQL', 'Business Analyst']",https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBOExhSWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--d257e70c6585afdab6d5516fdec5419a75319c18/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--79eee5883893a012786006950460867831e6f661/logo.png,https://itviec.com/it-jobs/data-scientist-business-analyst-abbank-4204?lab_feature=preview_jd_page
"Data architecture (Database, Cloud)",ABBANK,"36 Hoang Cau, Dong Da, Hanoi",Full time,"['Graduated from a full-time university system at home or abroad.', 'Training major: Information Technology, Information Mathematics, Electronics and Telecommunications, Applied Engineering, Computer Science or other fields Related fields.', 'Training certificate of solutions/tools related to ETL/BI/Data platforms/Data streaming/Cloud computing.', 'Analytical skills and handling technical issues complex techniques, providing feasible and timely solutions.', 'Effective communication and teamwork skills when working with cross-functional teams.']",Negotiable,"['Software Architect', 'Database', 'Cloud']",https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBOExhSWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--d257e70c6585afdab6d5516fdec5419a75319c18/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--79eee5883893a012786006950460867831e6f661/logo.png,https://itviec.com/it-jobs/data-architecture-database-cloud-abbank-3730?lab_feature=preview_jd_page
Application Deployment Specialist (DevSecOps),ABBANK,"36 Hoang Cau, Dong Da, Hanoi",Full time,"['University graduate or higher majoring in Information Technology/Electronics and Telecommunications or equivalent.', 'Minimum 7 years of experience in the field of application development, administration, operations, and support.' , 'Minimum 3 years of experience in the field of DevOps/DevSecOps.', 'Minimum 3 years of experience working with cloud platforms (AWS/GCP/Azure)', 'Understanding of security and information security news.', 'Preference will be given to candidates with international certifications in DevSecOps/Cloud/Security.', 'Analyze, evaluate and solve problems', 'Focus on results', 'Creative and continuous innovation', 'Self-study, self-improvement of knowledge']",Negotiable,"['DevOps', 'AWS', 'Azure']",https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBOExhSWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--d257e70c6585afdab6d5516fdec5419a75319c18/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--79eee5883893a012786006950460867831e6f661/logo.png,https://itviec.com/it-jobs/chuyen-gia-trien-khai-ung-dung-devsecops-abbank-3723?lab_feature=preview_jd_page
"Cloud Architect (Java, Agile)",ABBANK,"36 Hoang Cau, Dong Da, Hanoi",Full time,"['Work experience: 8-12 years in the IT industry', '3 or more years of experience working in developing and architecting Cloud environments (Google Cloud is preferred), participating in building the architecture of projects Cloud projects and integration projects related to API gateway, API development, Microservices, Messaging, etc.; ', 'Good knowledge of Java Development (Java 8+ and higher versions), SOA architecture, application design, Native Cloud and Microservices technologies;', 'Good knowledge of Analytics business processes; Able to provide technical advice on business analysis, project management, IT architecture, infrastructure, security and software architecture design.', 'Able to write technical documents that structured and clear.', 'Good understanding of Agile methodology', 'Cloud Solution Architecture certifications, Cloud Developer certifications, DevOps/DevSecOps certifications and experience working with the environment are preferred. Google Cloud.', 'Skills: Able to communicate, read, and write well in English.\n ']",Negotiable,"['Software Architect', 'Java', 'Cloud']",https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBOExhSWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--d257e70c6585afdab6d5516fdec5419a75319c18/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJY0c1bkJqb0dSVlE2RW5KbGMybDZaVjkwYjE5bWFYUmJCMmtCcWpBPSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--79eee5883893a012786006950460867831e6f661/logo.png,https://itviec.com/it-jobs/solution-architect-cloud-java-agile-abbank-2738?lab_feature=preview_jd_page
