Title,Company,Requirement,Salary,technical_skills,location,worktime,img_link,url
Senior AI & ML Engineer,CodeLink,"['Must have', 'Good understanding of Machine Learning and Deep Learning', 'Good understanding of fundamental concepts and models such as Embedding, Transformer, CNN, GAN, Diffusion, and others', 'At least 3 years of experience with Python', 'At least 2 years of experience working with FastAPI, Flask or Django', 'At least 2 years of experience with one of the frameworks such as Pytorch or Tensorflow', 'Know how to build AI applications from scratch (building data pipeline, data collection app, doing data exploration, train and test models then manage on production', 'Excellent research skills to choose the right technology (model) for a specific application', 'Experience with data processing and visualization with Pyspark, Numpy, Pandas, Matplotlib or Seaborn', 'Experience with working on production AI systems', 'Experience with large AI model training', 'Experience with noSQL, SQL and vector database systems', 'Excellent written and verbal communication skills in English', 'Nice to have', 'Experience with latest trending models (LLMs, Diffusion models', 'Experience with Retrieval Augmented Generation (RAG', 'Have a solid foundation in Mathematics', 'Experience with data pipeline and large data management', 'Experience with MLops (model deployments, auto evaluation, monitor and detect model drifts', 'Experience with Agile process and Scrum methodologies', 'Experience with API development', 'Experience with cloud platforms like Azure, AWS or GCP']",Negotiable,"['Python', 'NoSQL', 'MS', 'SQL', 'Machine', 'Learning', 'Django', 'MS', 'Azure', 'AWS', 'Flask', 'Pandas', 'Tensorflow', 'Deep', 'Learning', 'GCP', 'CNN', 'PyTorch', 'Numpy', 'Matplotlib', 'Seaborn', 'PySpark', 'FastAPI', 'MLOps']","Binh Thanh, TP Hồ Chí Minh",Full Time,https://www.itjobs.com.vn/upload/Employer/CodeLink-logo.jpg,https://www.itjobs.com.vn/en/job/80191/senior-ai-ml-engineer
Principal & Senior QA/QC Engineers,Money Forward Vietnam,"['5+ years of experience in web or mobile app testing', 'Preferably a bachelor’s degree in IT, Computer Science or related fields', 'Solid skills and knowledge of testing processes and techniques', 'Experience in test automation with any frameworks, any programming languages', 'Experience in working in cross functional or agile teams', 'Experience in API testing with Postman or other tools', 'Familiar with issue and test management tools like Jira, TestRail', 'Good English communication and documentation skills', 'Great interest in testing, open minded and able to self-motivated', 'ISTQB or equivalent testing certificate is a plus', 'Japanese JLPT N3/N2 is a plus']",Negotiable,"['Tester', 'QA', 'QC', 'Automation', 'Testing', 'Jira', 'Mobile', 'Testing', 'Postman', 'ISTQB', 'API', 'Testing', 'Web', 'Testing']","Quận 4, TP Hồ Chí Minh",Full Time,https://www.itjobs.com.vn/upload/Employer/Money-Forward-Vietnam-logo.jpg,https://www.itjobs.com.vn/en/job/80193/principal-senior-qa-qc-engineers
Java Developer,ISB Vietnam Company,"['EDUCATION', 'Degree of IT (Bachelor, Associate', 'TECHNICAL EXPERIENCES', 'At least 01 year coding experience in Java/JavaScript (Intra-mart /Spring MVC )/Shell /Jquery /HTML /CSS', 'OS/Platform/Server : Windows/Linux', 'Database: PostgreSQL', 'Experienced on Japanese project', 'Willing to study and develop other programming skills', 'Able to work independently and in a team', 'Possess analytical and problem-solving skills', 'Careful, patient and willing to learn new technology', 'LANGUAGE SKILLS', 'Japanese: ~ N5']",500 - 1200 USD,"['Java', 'Spring', 'MVC', 'JavaScript', 'jQuery', 'HTML', 'Windows', 'SpringMVC', 'Intra-mart']","Tân Bình, TP Hồ Chí Minh",Full Time,https://www.itjobs.com.vn/upload/Employer/ISB%20Vietnam%20Company-logo.jpg,https://www.itjobs.com.vn/en/job/80196/java-developer
Middle React Native Developer,Saigon Technology Solutions,"['Your skills and experience', 'Strong proficiency with JavaScript, TypeScipt', 'At least 2 year of experience in React Native, Redux, ES6, React Navigation', 'Experience with payment gateways, camera, BLE', 'Experience with GIT source control, Agile process', 'MUST be good at English communication', 'Good at algorithm', 'Nice to have Native platform knowledge (iOS or Android) or used to write native modules for react app', 'Nice to have experience using pipeline to build the applications']",Negotiable,"['JavaScript', 'TypeScript', 'React', 'Native', 'Algorithm', 'iOS', 'Git', 'Android', 'ES6', 'Redux', 'ReactJS', 'React', 'Navigation']","Phú Nhuận, TP Hồ Chí Minh",Full Time,https://www.itjobs.com.vn/upload/Employer/Saigon%20Technology%20Solutions-logo.jpg,https://www.itjobs.com.vn/en/job/80185/middle-react-native-developer
Product Designer Lead,VUS,"['KEY SKILLS AND QUALIFICATION', 'Portfolios of your own design deliverables are MUST-HAVE', 'At least 05 years of experience in UI/UX Design for mobile apps (preferred) with proven track record in shipping appealing and user-friendly digital product to end users', 'Minimum and recent 02 years of experience leading and mentoring product designers to successfully deliver high quality software products', 'Proficiency in a dozen digital design tools (e.g: Figma, Sketch, Adobe Suite, Axure, or related prototyping softwares) and delivering pixel perfect designs', 'Solid knowledge of UX, design principles and methodologies to deeply learn and validate user behaviors through effective and practical tests and experiments', 'Strong ability to produce UX development plans including persona development, customer journeys, design guidelines, wireframing, concept and product usability testing, etc', 'Effectively articulate design ideas and reasoning with customer-focused data insights', 'Degree in Creative Arts and Design; Graphic and Digital Design, or other related fields', 'Having experience or being familiar with digital products/apps for kids before is a big PLUS', 'ON YOUR PERSONALITY', 'You also regard user centricity as a north-star metric like we do', 'You are detail-oriented, well-organized, and able to plan ahead and complete tasks timely', 'You are a strong visual communicator and excellent at both receiving and delivering feedback']",Negotiable,"['UI/UX', 'Digital', 'Design', 'Mobile', 'App', 'Arts', 'Axure', 'Sketch', 'Usability', 'testing', 'Adobe', 'Suite', 'Figma']","Quận 1, TP Hồ Chí Minh",Full Time,https://www.itjobs.com.vn/upload/Employer/VUS-logo.jpg,https://www.itjobs.com.vn/en/job/79392/product-designer-lead
FullStack Developer,SystemExe Vietnam,None,Negotiable,"['Java', 'Spring', 'Boot', 'MVC', 'JavaScript', 'jQuery', 'HTML', 'CSS', 'Oracle', 'Bootstrap', 'PostgreSQL', 'MySQL', 'OOP', 'Unit', 'testing', 'Design', 'Patterns', 'AngularJS', 'ReactJS']","Tân Bình, TP Hồ Chí Minh",Full Time,https://www.itjobs.com.vn/upload/Employer/SystemExe%20Vietnam-logo.jpg,https://www.itjobs.com.vn/en/job/80400/fullstack-developer
Scrum Master,ONE Tech Stop Vietnam,"['Having knowledge of Scrum techniques and artifacts', 'Highly proficient in spoken and written English skills', 'Working technical knowledge of the software development process – design, development, test, and deployment', 'Strong communication, collaboration, leadership, conflict resolution, and time management skills', 'Applicable knowledge of the technologies used by the team', 'Analytical skills to be able to solve problems and remove impediments', 'Strong interpersonal skills including mentoring, coaching, collaborating, and team building', 'Certified Scrum Master is a plus']",Negotiable,"['CSM', 'Jira']","Hải Châu, Đà Nẵng",Full Time,https://www.itjobs.com.vn/upload/Employer/ONE-Tech-Stop-Vietnam-logo.jpg,https://www.itjobs.com.vn/en/job/80399/scrum-master
Full-Stack Developer,ONE Tech Stop Vietnam,"['We are looking for the one who', 'Having experience in Web Front-end (HTML/CSS/JS), NextJS or ReactJS', 'Having experience in backend technology of Nodejs and TypeScript and frameworks available for Nest.js', 'Database programming or design skills, including relational database skills (SQL, etc.) and non-relational database skills (MongoDB, Redis, Cassandra, etc', 'CODING: The code should be well documented and compliant with good practices, as well as the testing skill (Unit Test, Integration Test, User Acceptance Test, Automation Regression Test', 'RESTful API', 'Knowledge of Programming Principles, Design Patterns, etc', 'Willing to learn new technology and have a product mindset', 'Nice to have', 'Experience in cloud architecture/infrastructure, especially on GCP', 'Experience with Docker', 'Knowledge about Continuous Integration, Continuous Delivery (CI/CD', 'Familiar with working in an Agile environment']",Negotiable,"['JavaScript', 'ReactJS', 'NodeJS', 'HTML', 'CSS', 'Unit', 'testing', 'Integration', 'Testing', 'MongoDB', 'Cassandra', 'Design', 'Patterns', 'Regression', 'Testing', 'MS', 'SQL', 'TypeScript', 'Redis', 'RESTful', 'API', 'NextJS', 'NestJS', 'UAT']","Hải Châu, Đà Nẵng",Full Time,https://www.itjobs.com.vn/upload/Employer/ONE-Tech-Stop-Vietnam-logo.jpg,https://www.itjobs.com.vn/en/job/80398/full-stack-developer
QA Engineer,ONE Tech Stop Vietnam,None,Negotiable,"['Tester', 'QA', 'QC', 'Selenium', 'Git', 'Postman', 'SoapUI', 'Specflow', 'Gherkin']","Hải Châu, Đà Nẵng",Full Time,https://www.itjobs.com.vn/upload/Employer/ONE-Tech-Stop-Vietnam-logo.jpg,https://www.itjobs.com.vn/en/job/80396/qa-engineer
Backend Developer Ruby on Rails,ICD Vietnam,None,700 - 1800 USD,"['Ruby', 'on', 'Rails', 'Ruby', 'MS', 'SQL', 'HTML', 'CSS', 'MySQL', 'Jira', 'MVC', 'OOP', 'Redmine', 'Git', 'AWS', 'Lambda', 'NodeJS', 'Architecture', 'AWS', 'VueJS', 'Amazon', 'EC2', 'ReactJS', 'RESTful', 'API', 'Amazon', 'ECS', 'Serverless']","Quận 1, TP Hồ Chí Minh",Full Time,https://www.itjobs.com.vn/upload/Employer/ICD-Vietnam-logo.jpg,https://www.itjobs.com.vn/en/job/79761/backend-developer-ruby-on-rails
10 Business Analysts / Product Owners,Aptech Vietnam,"['At least 3 year hands on experience at relevant positions', 'B.A. or B.S. degree in IT, or equivalent work or educational experience', 'Knowledge and understanding along with experience of software development', 'Able to use system design and application tools', 'Able to analyze software design and information system design', 'Experience in planning and launching of product go-to-market strategy', 'Any proven technical / development experience is a plus, especially flow chart, wire-framing, data analysis', 'Good time management skill, logical thinking and multi-tasking skill', 'Good at problem analyzing and problem solving skills', 'Good teamwork skill, communication and presentation skills', 'Fluent in Cantonese and English communication is a MUST', 'Immediate available is highly preferred', 'Nice to have', 'Strong understanding of Agile development methodologies, including Scrum and Kanban', 'Excellent communication and collaboration skills, with the ability to build strong relationships with business stakeholders and the development team', 'Strong analytical skills, with the ability to gather and interpret data to make informed decisions', 'Personalities (Bonus', 'Open mind and able to inspire teammates', 'Outgoing and willing to share ideas and thoughts', 'Hungry for challenges and achievements', 'Passionate in perfecting user experience and exploring applications for the update technologies']",Negotiable,"['BA', 'System', 'Design', 'Wireframe', 'Data', 'Analysis']","Quận 10, TP Hồ Chí Minh",Full Time,https://www.itjobs.com.vn/upload/Employer/Aptech-Vietnam-logo.jpg,https://www.itjobs.com.vn/en/job/80390/10-business-analysts---product-owners
CV Phát triển dịch vụ API (BA API/ Product Owner),MB Bank,None,Negotiable,"['BA', 'Tester', 'API']","Đống Đa, Hà Nội",Full Time,https://www.itjobs.com.vn/upload/Employer/MB-Bank-logo.jpg,https://www.itjobs.com.vn/en/job/80386/cv-phat-trien-dich-vu-api-ba-api--product-owner
Vận hành an ninh (Networking/ Security/ Firewalls),MB Bank,None,Negotiable,"['CEH', 'MCSA', 'MCSE', 'IPS', 'WAF', 'IT', 'Security']","Đống Đa, Hà Nội",Full Time,https://www.itjobs.com.vn/upload/Employer/MB-Bank-logo.jpg,https://www.itjobs.com.vn/en/job/80384/van-hanh-an-ninh-networking--security--firewalls
Product Design Manager,Axon Inc.,"['6+ years of product design experience with 2+ years of leading major product design initiatives in medium to high complexity and 2+ years of people management of at least 2 direct reports', '4+ years experience researching, designing and shipping complete web applications with a moderate to high level of complexity (enterprise or complex consumer workflows rather than simple consumer flows', 'A degree in HCI, Human Factors, Interaction Design, Graphic Design, Industrial Design, or other related field. A Master’s degree is considered a plus', 'Strong conceptual & visual design skills and proven ability in rapidly prototyping and designing to communicate ideas to others', 'You have a proven track record of applying user-centered design processes and methodology to product definition, design, and development. You have extensive experience with every stage of the design process, including: sketches, wireframes, high fidelity mock-ups, prototyping, and usability testing', 'You enjoy collaborating on early product definition as much as you enjoy working with the larger product and engineering teams on implementation', 'You have experience with designing for multiple form factors (web, mobile, on-device) and/or modalities (touch, voice, keyboard/mouse', 'You excel in written and verbal communication skills with the ability to clearly explain your ideas and decisions in a way that anyone can understand', 'You are highly knowledgeable of the latest design tools and proficient at quickly learning new ones. We currently use Figma for our Product Design work and to house our Design System, but are always evaluating new tools', 'You are able to function both independently and in a collaborative team environment', 'You have a great portfolio showing both design and research work available for review']",Negotiable,"['Graphic', 'Design', 'Industrial', 'Design', 'Usability', 'testing', 'MS', 'Excel', 'Figma']","Quận 4, TP Hồ Chí Minh",Full Time,https://www.itjobs.com.vn/upload/Employer/Axon-Inc.-logo.jpg,https://www.itjobs.com.vn/en/job/80379/product-design-manager
Senior PHP Engineer,Positive Thinking Company,"['5+  years’ experience working in PHP Development', 'A deep understanding of how to build performant, reliable, decoupled, testable and maintainable code with PHP  (Preferably Symfony', 'Experience with continuous integration and deployment pipelines using tools such as Jenkins, TeamCity, CircleCI, etc', 'Experience with building services and RESTful APIs', 'Good knowledge on AWS services such as EC2, ElasticSearch, SQS, RDS, Lambda and S3', 'Experience with JavaScript, CSS, HTML, and Front-end languages', 'The ability to develop and document technical standards for our platform', 'The ability to ensure development standards are met', 'The ability to a champion of the company’s culture and values', 'Strong English communication skills (both verbal & written), especially in the global software development environment', 'The ability to coach, mentor and train less senior colleagues']",Negotiable,"['PHP', 'Symfony', 'AWS', 'JavaScript', 'HTML', 'CSS', 'AWS', 'Lambda', 'Jenkins', 'Elasticsearch', 'TeamCity', 'CI', 'Amazon', 'S3', 'Amazon', 'RDS', 'Amazon', 'SQS', 'Amazon', 'EC2', 'RESTful', 'API', 'CircleCI']","Tân Bình, TP Hồ Chí Minh",Full Time,https://www.itjobs.com.vn/upload/Employer/Positive-Thinking-Company-logo.jpg,https://www.itjobs.com.vn/en/job/80366/senior-php-engineer
FullStack Developer,SystemExe Vietnam,None,Negotiable,"['Java', 'Spring', 'Boot', 'MVC', 'JavaScript', 'jQuery', 'HTML', 'CSS', 'Oracle', 'Bootstrap', 'PostgreSQL', 'MySQL', 'OOP', 'Unit', 'testing', 'Design', 'Patterns', 'AngularJS', 'ReactJS']","Tân Bình, TP Hồ Chí Minh",Full Time,https://www.itjobs.com.vn/upload/Employer/SystemExe%20Vietnam-logo.jpg,https://www.itjobs.com.vn/en/job/80400/fullstack-developer
Scrum Master,ONE Tech Stop Vietnam,"['Having knowledge of Scrum techniques and artifacts', 'Highly proficient in spoken and written English skills', 'Working technical knowledge of the software development process – design, development, test, and deployment', 'Strong communication, collaboration, leadership, conflict resolution, and time management skills', 'Applicable knowledge of the technologies used by the team', 'Analytical skills to be able to solve problems and remove impediments', 'Strong interpersonal skills including mentoring, coaching, collaborating, and team building', 'Certified Scrum Master is a plus']",Negotiable,"['CSM', 'Jira']","Hải Châu, Đà Nẵng",Full Time,https://www.itjobs.com.vn/upload/Employer/ONE-Tech-Stop-Vietnam-logo.jpg,https://www.itjobs.com.vn/en/job/80399/scrum-master
Full-Stack Developer,ONE Tech Stop Vietnam,"['We are looking for the one who', 'Having experience in Web Front-end (HTML/CSS/JS), NextJS or ReactJS', 'Having experience in backend technology of Nodejs and TypeScript and frameworks available for Nest.js', 'Database programming or design skills, including relational database skills (SQL, etc.) and non-relational database skills (MongoDB, Redis, Cassandra, etc', 'CODING: The code should be well documented and compliant with good practices, as well as the testing skill (Unit Test, Integration Test, User Acceptance Test, Automation Regression Test', 'RESTful API', 'Knowledge of Programming Principles, Design Patterns, etc', 'Willing to learn new technology and have a product mindset', 'Nice to have', 'Experience in cloud architecture/infrastructure, especially on GCP', 'Experience with Docker', 'Knowledge about Continuous Integration, Continuous Delivery (CI/CD', 'Familiar with working in an Agile environment']",Negotiable,"['JavaScript', 'ReactJS', 'NodeJS', 'HTML', 'CSS', 'Unit', 'testing', 'Integration', 'Testing', 'MongoDB', 'Cassandra', 'Design', 'Patterns', 'Regression', 'Testing', 'MS', 'SQL', 'TypeScript', 'Redis', 'RESTful', 'API', 'NextJS', 'NestJS', 'UAT']","Hải Châu, Đà Nẵng",Full Time,https://www.itjobs.com.vn/upload/Employer/ONE-Tech-Stop-Vietnam-logo.jpg,https://www.itjobs.com.vn/en/job/80398/full-stack-developer
QA Engineer,ONE Tech Stop Vietnam,None,Negotiable,"['Tester', 'QA', 'QC', 'Selenium', 'Git', 'Postman', 'SoapUI', 'Specflow', 'Gherkin']","Hải Châu, Đà Nẵng",Full Time,https://www.itjobs.com.vn/upload/Employer/ONE-Tech-Stop-Vietnam-logo.jpg,https://www.itjobs.com.vn/en/job/80396/qa-engineer
Backend Developer Ruby on Rails,ICD Vietnam,None,700 - 1800 USD,"['Ruby', 'on', 'Rails', 'Ruby', 'MS', 'SQL', 'HTML', 'CSS', 'MySQL', 'Jira', 'MVC', 'OOP', 'Redmine', 'Git', 'AWS', 'Lambda', 'NodeJS', 'Architecture', 'AWS', 'VueJS', 'Amazon', 'EC2', 'ReactJS', 'RESTful', 'API', 'Amazon', 'ECS', 'Serverless']","Quận 1, TP Hồ Chí Minh",Full Time,https://www.itjobs.com.vn/upload/Employer/ICD-Vietnam-logo.jpg,https://www.itjobs.com.vn/en/job/79761/backend-developer-ruby-on-rails
10 Business Analysts / Product Owners,Aptech Vietnam,"['At least 3 year hands on experience at relevant positions', 'B.A. or B.S. degree in IT, or equivalent work or educational experience', 'Knowledge and understanding along with experience of software development', 'Able to use system design and application tools', 'Able to analyze software design and information system design', 'Experience in planning and launching of product go-to-market strategy', 'Any proven technical / development experience is a plus, especially flow chart, wire-framing, data analysis', 'Good time management skill, logical thinking and multi-tasking skill', 'Good at problem analyzing and problem solving skills', 'Good teamwork skill, communication and presentation skills', 'Fluent in Cantonese and English communication is a MUST', 'Immediate available is highly preferred', 'Nice to have', 'Strong understanding of Agile development methodologies, including Scrum and Kanban', 'Excellent communication and collaboration skills, with the ability to build strong relationships with business stakeholders and the development team', 'Strong analytical skills, with the ability to gather and interpret data to make informed decisions', 'Personalities (Bonus', 'Open mind and able to inspire teammates', 'Outgoing and willing to share ideas and thoughts', 'Hungry for challenges and achievements', 'Passionate in perfecting user experience and exploring applications for the update technologies']",Negotiable,"['BA', 'System', 'Design', 'Wireframe', 'Data', 'Analysis']","Quận 10, TP Hồ Chí Minh",Full Time,https://www.itjobs.com.vn/upload/Employer/Aptech-Vietnam-logo.jpg,https://www.itjobs.com.vn/en/job/80390/10-business-analysts---product-owners
CV Phát triển dịch vụ API (BA API/ Product Owner),MB Bank,None,Negotiable,"['BA', 'Tester', 'API']","Đống Đa, Hà Nội",Full Time,https://www.itjobs.com.vn/upload/Employer/MB-Bank-logo.jpg,https://www.itjobs.com.vn/en/job/80386/cv-phat-trien-dich-vu-api-ba-api--product-owner
Vận hành an ninh (Networking/ Security/ Firewalls),MB Bank,None,Negotiable,"['CEH', 'MCSA', 'MCSE', 'IPS', 'WAF', 'IT', 'Security']","Đống Đa, Hà Nội",Full Time,https://www.itjobs.com.vn/upload/Employer/MB-Bank-logo.jpg,https://www.itjobs.com.vn/en/job/80384/van-hanh-an-ninh-networking--security--firewalls
Product Design Manager,Axon Inc.,"['6+ years of product design experience with 2+ years of leading major product design initiatives in medium to high complexity and 2+ years of people management of at least 2 direct reports', '4+ years experience researching, designing and shipping complete web applications with a moderate to high level of complexity (enterprise or complex consumer workflows rather than simple consumer flows', 'A degree in HCI, Human Factors, Interaction Design, Graphic Design, Industrial Design, or other related field. A Master’s degree is considered a plus', 'Strong conceptual & visual design skills and proven ability in rapidly prototyping and designing to communicate ideas to others', 'You have a proven track record of applying user-centered design processes and methodology to product definition, design, and development. You have extensive experience with every stage of the design process, including: sketches, wireframes, high fidelity mock-ups, prototyping, and usability testing', 'You enjoy collaborating on early product definition as much as you enjoy working with the larger product and engineering teams on implementation', 'You have experience with designing for multiple form factors (web, mobile, on-device) and/or modalities (touch, voice, keyboard/mouse', 'You excel in written and verbal communication skills with the ability to clearly explain your ideas and decisions in a way that anyone can understand', 'You are highly knowledgeable of the latest design tools and proficient at quickly learning new ones. We currently use Figma for our Product Design work and to house our Design System, but are always evaluating new tools', 'You are able to function both independently and in a collaborative team environment', 'You have a great portfolio showing both design and research work available for review']",Negotiable,"['Graphic', 'Design', 'Industrial', 'Design', 'Usability', 'testing', 'MS', 'Excel', 'Figma']","Quận 4, TP Hồ Chí Minh",Full Time,https://www.itjobs.com.vn/upload/Employer/Axon-Inc.-logo.jpg,https://www.itjobs.com.vn/en/job/80379/product-design-manager
Senior PHP Engineer,Positive Thinking Company,"['5+  years’ experience working in PHP Development', 'A deep understanding of how to build performant, reliable, decoupled, testable and maintainable code with PHP  (Preferably Symfony', 'Experience with continuous integration and deployment pipelines using tools such as Jenkins, TeamCity, CircleCI, etc', 'Experience with building services and RESTful APIs', 'Good knowledge on AWS services such as EC2, ElasticSearch, SQS, RDS, Lambda and S3', 'Experience with JavaScript, CSS, HTML, and Front-end languages', 'The ability to develop and document technical standards for our platform', 'The ability to ensure development standards are met', 'The ability to a champion of the company’s culture and values', 'Strong English communication skills (both verbal & written), especially in the global software development environment', 'The ability to coach, mentor and train less senior colleagues']",Negotiable,"['PHP', 'Symfony', 'AWS', 'JavaScript', 'HTML', 'CSS', 'AWS', 'Lambda', 'Jenkins', 'Elasticsearch', 'TeamCity', 'CI', 'Amazon', 'S3', 'Amazon', 'RDS', 'Amazon', 'SQS', 'Amazon', 'EC2', 'RESTful', 'API', 'CircleCI']","Tân Bình, TP Hồ Chí Minh",Full Time,https://www.itjobs.com.vn/upload/Employer/Positive-Thinking-Company-logo.jpg,https://www.itjobs.com.vn/en/job/80366/senior-php-engineer
Senior QA/QC Engineer,TYME,"['Essential', 'Up to 4 years experience in QA / Testing, preferably in Finance / Banking', 'Experiences in software testing for Web Applications and Mobile Applications (iOS and Android', 'Experiences in API testing (Restful API, SOAP API, …. with Postman, SOAPUI', 'Friendly with Database queries, experience with SQL, and NoSQL', 'Familiar with Issue/ Test management tools: Jira, Confluence, Test Rails', 'Understand fundamental concepts of software testing – Testing Foundation (Functional and Non-functional testing, Ad-hoc testing, Exploratory testing', 'Good communication and well collaboration with members of the Agile team to drive up the Quality of the product', 'Competence in requirements analysis and testing', 'Experience in technical problem solving; root cause analysis; and data gathering, analysis, and reporting within a system', 'Able to communicate English well (write, read, speak, and listen', 'Flexibility and the ability to work effectively with internal and external clients', 'Strong motivation, and intellect. Resourcefulness, independence, and energy', 'Desirable', 'Tertiary qualifications in IT or a related field', 'Knowledge/familiarity with object-oriented and programming languages (Java, Python', 'Software development experiences', 'Performance testing experience']",Negotiable,"['Tester', 'QA', 'QC', 'Software', 'testing', 'Java', 'Jira', 'Python', 'iOS', 'Performance', 'Testing', 'NoSQL', 'MS', 'SQL', 'Confluence', 'Android', 'Postman', 'Root', 'Cause', 'Analysis', 'SoapUI', 'API', 'Testing', 'Exploratory', 'testing', 'RESTful', 'API', 'ad-hoc', 'testing', 'SOAP', 'API', 'Non-Functional', 'Testing']","Binh Thanh, TP Hồ Chí Minh",Full Time,https://www.itjobs.com.vn/upload/Employer/TYME-logo.jpg,https://www.itjobs.com.vn/en/job/80294/senior-qa-qc-engineer
Automation Test (Web),FPT Software HN,"['Have at least 1-year experience as a Test Automation Engineer such as Selenium, Appium, Katalon, Ranorex', 'Proficiency in programming languages such as C, C++, C#,Java, Java Script,Python', 'Is able to report the test status at any time', 'English must be at high intermediate level to handle direct communication with customer', 'Understand Agile manifesto, real practice in Agile ceremonies', 'Participates in agile related team meetings (e.g. Daily, Refinement, Review', 'Have mathematical and problem-solving skills', 'Highly accurate and detail-oriented', 'English: Toeic 450']",Negotiable,"['Tester', 'Automation', 'Testing', 'Java', 'JavaScript', 'C++', 'C#', 'Python', 'C', 'Selenium', 'Ranorex', 'Appium', 'Katalon']","Cầu Giấy, Hà Nội",Full Time,https://www.itjobs.com.vn/upload/Employer/FPT%20Software%20HN-logo.jpg,https://www.itjobs.com.vn/en/job/80290/automation-test-web
QA QC Engineers,DEK Technologies,"['A University Qualification in Software Engineering or a related degree with experiences in', '3+ years of experience in Web Application Testing', 'Experience in Manual Testing (requirement analysis, test strategy, test plan, test approach, test cases', 'Strong organizational and analytical skills', 'Good knowledge of testing process, methodology and tools', 'Good at multitasking, problem solving, teamwork, proactive attitude', 'Fluent English communication', 'Nice to have', 'Experience with Automation testing is a plus', 'Experience in using programming languages: Python, JavaScript', 'Experience working under an Agile (Scrum) model', 'Experience with Bitbucket source control, JIRA, Docker, Linux']",Negotiable,"['Tester', 'QA', 'QC', 'Automation', 'Testing', 'JavaScript', 'Linux', 'Jira', 'Python', 'Test', 'Plan', 'Test', 'Case', 'Test', 'Strategy', 'Docker', 'BitBucket', 'Manual', 'Testing', 'Test', 'Approach', 'Web', 'Testing']","Tan Binh, TP Hồ Chí Minh",Full Time,https://www.itjobs.com.vn/upload/Employer/DEK-Technologies-logo.jpg,https://www.itjobs.com.vn/en/job/80284/qa-qc-engineers
IT Helpdesk,KBTG Vietnam,"['Bachelor’s degree in computer engineering or related fields', 'Good English communication (MUST), customer-oriented mindset', ""At least 3 years' experience in a similar role"", 'Havel knowledge of computer hardware and software, operating systems and network troubleshooting', 'Good problem solving and analytical skills', 'Good team player']",Negotiable,"['MS', 'Word', 'MS', 'Excel']","Quận 1, TP Hồ Chí Minh",Full Time,https://www.itjobs.com.vn/upload/Employer/KBTG-Vietnam-logo.jpg,https://www.itjobs.com.vn/en/job/80286/it-helpdesk
Automation Test (Mobile),FPT Software HN,"['Must-Have', 'Proficiency in using testing tools such as XRay, JIRA, and Confluence', 'Experience in test planning, estimation, and reporting', 'Hands-on experience in manual functional testing of mobile apps on iOS and Android platforms Familiarity with compatibility testing across different mobile devices', 'Strong expertise in automated functional testing using XCUITest (iOS) and Espresso (Android', 'Knowledge of developing tests for web, mobile apps, and APIs', 'Experience in manual testing of APIs and interfaces using tools like Postman', 'Ability to automate API and interface tests using SoapUI', 'Understanding of automation framework best practices and principles', 'Familiarity with Agile methodologies and participation in Agile ceremonies', 'Good English communication', 'Nice-to-Have', 'Understanding of behavior-driven development using feature files and Cucumber', 'Familiarity with source control tools like Git (e.g. GitHub, BitBucket', 'Experience with continuous integration (CI/CD) tools like Bit Rise', 'Soft and Communication Skills', 'Excellent problem-solving and analytical thinking abilities', 'Strong attention to detail and ability to deliver high-quality work', 'Effective communication and collaboration skills', 'Ability to work in a team environment and adapt to changing project requirements', 'Good time management and organizational skills', 'Education and Certification', 'Bachelor’s degree in Computer Science, Software Engineering, or a related field', 'Relevant certifications in software testing and automation are a plus']",Negotiable,"['Automation', 'Testing', 'iOS', 'Android', 'Jira', 'Git', 'Software', 'testing', 'Test', 'Plan', 'API', 'Mobile', 'App', 'Github', 'Cucumber', 'BitBucket', 'Functional', 'Testing', 'Confluence', 'Postman', 'Manual', 'Testing', 'UI', 'SoapUI', 'Compatibility', 'testing', 'Espresso', 'CI/CD']","Cầu Giấy, Hà Nội",Full Time,https://www.itjobs.com.vn/upload/Employer/FPT%20Software%20HN-logo.jpg,https://www.itjobs.com.vn/en/job/80292/automation-test-mobile
IT Security Engineer,KBTG Vietnam,"[""Bachelors or Master's Degree in Computer Engineering, Computer Science, Information Security or similar Engineering discipline or equivalent experience"", 'Approximately 3-5 years of experience in IT security fields', 'Strong analytical and problem-solving capabilities', 'Excellent teamwork and inter-personal skills', 'Self-motivated individual that is willing to develop the solutions on his/her own or in a team of highly skilled staff', 'Rapid learning capability and able to work under pressure', 'Good command in written and spoken in English', 'Nice to have: Certified security professional such as CISSP, CSSLP, CISA, CISM, CompTIA Security+, ISO 27001 Lead Auditor/Implementer']",Negotiable,"['IT', 'Security', 'Information', 'Security', 'HIS', 'CSSLP', 'ISO', 'CISSP', 'CISA', 'CISM']","Quận 1, TP Hồ Chí Minh",Full Time,https://www.itjobs.com.vn/upload/Employer/KBTG-Vietnam-logo.jpg,https://www.itjobs.com.vn/en/job/80283/it-security-engineer
