title,company,requirement,salary,technical_skill,location,working_time,image_url,job_url
"Product Manager (Game development, Chinese speaking)",Gamefire Studio,"Lead the strategic planning for our gaming products.; Translate product strategy into detailed requirements for prototyping and final development plan; Conduct real-time analysis of competing products and adapt product strategies accordingly.; Gain a comprehensive understanding of gameplay, numerical attributes, functional framework, technical direction, art style, and more.; Drive the progress of game projects and oversee the functional acceptance of game projects.; Communicate with all stakeholders, and align product development with business goals; Be flexible to support project management when neededAt least 3 years of game planning experience, preferably with exposure to lottery and card gaming projects.; Demonstrate a wealth of gaming knowledge across various game genres, with a talent for analyzing and summarizing core game principles and content, and the ability to resolve issues strategically.; Exhibit a deep comprehension of the gaming experience and user interactions, utilizing data for product development advancement and optimization.; Showcase a robust track record of execution, practical experience, and a holistic understanding of game development.; Embody a strong sense of responsibility, adaptability, a positive attitude, exceptional logical analysis skills, and a collaborative team spirit.; Excellent written & verbal communication in Chinese - Proficiency in English is a plus.; Working Time:; Address: 10th floor, Central Park Building, 208 Nguyen Trai Street, Pham Ngu Lao, D1, HCMC; Working hours: 8:30 AM – 5:30 PM (from Mon – Fri, alternative Sat)",Negotiable,"['game', 'product']","208 Nguyễn Trãi, Phường Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh",Fulltime,https://salt.topdev.vn/Tobqe_D52SmqZaA0O1j5ODvWFoI_EQgl0UpCyYCin74/fit/384/1000/ce/1/aHR0cHM6Ly9hc3NldHMudG9wZGV2LnZuL2ltYWdlcy8yMDIzLzExLzE3L1RvcERldi13aGl0ZS1iYWNrLWdyb3VuZC0tLUthdGUtUGhhbS0xNzAwMjA1NzQ5LmpwZw,https://topdev.vn/viec-lam/product-manager-game-development-chinese-speaking-gamefire-studio-2032971
System Engineer,CQ TDT ASIA JSC,"Design & Implement network infrastructure to the big system (On-prem or Cloud); Investigate and resolve troubles related to Network, System, Database...; Build workflow for maintaining network systems in the IT department; Support development team in application deployment on Windows / Linux system; Work with overseas third parties to implement and maintain network/ server; Ready to handle overtime work when requiredBachelor of IT, Network & Security or equivalent; At least 2  years experience in Network & System Engineer position; Experience with at least one of database: Postgresql, MS SQL Server, MySQL, MongoDB; Having experience in Linux, bash shell (setup, deployment) is advantage; Knowledge about Apache, Nginx or Tomcat  is advantage; Having certificate (Linux/ Cloud/ Network/ Database) is advantage; English skills (writing, reading); Ability to work hard and withstand pressure",Negotiable,"['aws', 'system', 'mysql']","Tầng 5, Tòa PVI Tower, số 1 Phạm Văn Bạch, Phường Yên Hoà, Quận Cầu Giấy, Thành phố Hà Nội",Fulltime,https://salt.topdev.vn/9gvWjHNnUVUAXQTR0HGznyB_W_Pw1wlgJKrzLFpaQdw/fit/384/1000/ce/1/aHR0cHM6Ly9hc3NldHMudG9wZGV2LnZuL2ltYWdlcy8yMDIyLzEwLzE1L1RvcERldi1hYjREcHlZaXk1WkxIM1VaLTE2NjU4MDQzMDYucG5n,https://topdev.vn/viec-lam/system-engineer-cq-tdt-asia-jsc-2032912
Core Banking Application Development Specialist – Position code CBS01 (quantity 20),BIDV - Corebanking Management & Development Board,"Perform programming, participate in surveys, analyze designs on BIDV's Core Banking applications as required.; Collaborate with members of other technical or business teams to optimize functionality and enhance system stability, performance, and security.; Identify, implement and share technical solutions.; Develop software description documents.; Research new technology trends and adapt to bank projects.1. General standards:; Be a Vietnamese citizen, have permanent residence in Vietnam. Age not more than 35 years old.; Have good health to undertake work.; Have good communication skills, work independently, work in teams, serious working attitude, careful, enthusiastic, high sense of responsibility.; Ability to research and learn technology quickly.; Have good moral qualities, no criminal record; Not being prosecuted for criminal liability, serving a prison sentence, suspended sentence, non-custodial reform, probation, being subject to local education measures, undergoing medical treatment, detoxification...; 2. Specific standards:; 2.1. Qualification; Graduated from university or higher, full-time degree (including university degree 2, not including forms of transfer to university) at domestic universities or graduated from university or higher at universities foreign countries, affiliated universities.; Major: Information Technology, Electronics and Telecommunications, Mathematics and Information, Information Systems, Electronic Engineering Technology.; 2.2 Foreign languages:; Candidates must achieve one of the following certificates: TOEIC 600/990, Toefl PBT/IPT 500/677, Toefl CBT 173/300, Toefl iBT 61/120, Ielts 5.5/9.0, Cambridge Exam First ( FCE), B2 European Framework, 4/6 6-level foreign language competency framework. Accept candidates to supplement English certificates within 24 months from the date of recruitment.; 2.3. Knowledge, skills, experience: ; Experienced in Java, Java EE, HTML, CSS, JS; Have experience working on SQL (and/or NoSQL) databases, performing database design, building packages, procedures, functions.; Strong knowledge in software programming.; Knowledge of Git/SVN and best practices for merging, branching (used for Github or Gitlab); Knowledge of APIs.; Able to work independently as well as in a team.; Have good logical thinking, analytical and problem-solving ability.; Continuously grasp new trends and technologies.; Priority will be given to candidates with the following skills and experience:; Experienced in Agile Development Environment.; Have understanding and experience with systems using IBM Websphere technology.; Experience with Angular JS, Spring Boot, NoSQL databases.; Know how to use automated testing tools for SIT; Experienced in banking, finance, and fintech; Experience in building high load applications.; Experience in application development positions at banks or fintech companies.",Negotiable,"['core', 'java', 'software', 'banking']","Vincom Tower A, 191 Ba Trieu, Le Dai Hanh Ward, Hai Ba Trung District, Hanoi City",Fulltime,https://salt.topdev.vn/c0II_SxG3StCOYzFnWnCSnAnqGpxG0U2wqEE0hXmaLo/fit/384/1000/ce/1/aHR0cHM6Ly9hc3NldHMudG9wZGV2LnZuL2ltYWdlcy8yMDIzLzA1LzE2L1RvcERldi1Ub3BEZXYtODFmMzY3N2NkNjBkMmNiOWViNmQ3ZmVkNmI3ZDUyNTEtMTY1ODExMDkwNy0xNjg0MjAzNzQ4LnBuZw,https://topdev.vn/viec-lam/chuyen-vien-phat-trien-ung-dung-core-banking-ma-vi-tri-cbs01-so-luong-20-ban-quan-ly-phat-trien-corebanking-2032967
Cloud Solutions Project Leader,PERSOL PROCESS & TECHNOLOGY VIETNAM COMPANY LIMITED,"Lead and implement end-to-end project lifecycle, from planning to execution, ensure projects are delivered on time and according to client requirements.; Collaborate with cross-functional teams to ensure a successful implementation and delivery of project.; Develop and maintain project plans. Monitor project progress and proactively identify and address potential risks and issues.; Coordinate and effectively communicate project expectations to project team members.; Foster strong relationships with clients and stakeholders, managing their expectations and providing regular project updates and status reports.; Stay abreast of emerging technologies, and best practices in cloud computing and project control methodologies.Bachelor's degree in computer science, Information Technology, or a related field.; Proven experience as a project leader, leading cloud solutions projects from initiation to successful completion.; Strong technical knowledge of cloud computing concepts, cloud infrastructure, and related technologies.; Minimum of 3 years' experience in cloud solutions projects implementation.; Solid experience in .Net Technology.; Good experience with RESTful API and development of APIs. ; Good experienced with code review.; English Business Level with excellent organizational, communication, and interpersonal skills for effectively collaborating with team members, external vendors, and clients with the ability to manage stakeholder expectations, negotiate and resolve conflicts, and ensure alignment across different teams.; Minimum of 3 years' experience in Leadership and Team Management to guide and motivate project teams, delegate tasks, and ensure project milestones are met.; Strong problem-solving abilities to analyze complex problems, assess different solutions, and make informed decisions based on technical considerations, business requirements, and project constraints, with a focus on delivering high-quality results.; Continuous Learning and willingness to stay updated with the latest technologies, trends, and best practices in the cloud computing landscape.; Nice to have; Good understanding about HR, CRM, ATS systems.; Solid experience in other Backend languages (Java, PHP, Python, etc.)",Negotiable,"['project', 'net', 'cloud']","No. 117-119, Ly Chinh Thang Street, Vo Thi Sau Ward, District 3, Ho Chi Minh City",Fulltime,https://salt.topdev.vn/XL0OBYuq-KfKP1Iiefghug_Wag_9JVBYr5tC5W0ZCIg/fit/384/1000/ce/1/aHR0cHM6Ly9hc3NldHMudG9wZGV2LnZuL2ZpbGVzL2xvZ29zLzU0MGIzMDgzZGVhODllZmZjNzcwYTNlMzFkMmE1MWMxLnBuZw,https://topdev.vn/viec-lam/cloud-solutions-project-leader-cong-ty-tnhh-persol-process-technology-viet-nam-2032997
"Full-stack Developer (Java, Javascript)",LG CNS Vietnam,"LG CNS Vietnam is looking for qualified Fullstack developers to join the team. You will be able to develop web applications in the company's digital transformation project; Participate in project development; Ensuring the best possible performance, quality and responsiveness of Back-end and Front End applications; Optimize customer data; Report on the project, coordinate with the project team in Korea; Discuss details during interview.Have at least 3 years of JAVA experience in Web Application development projects; Experienced in HTML, CSS, Javascript, JQuery; Developed based on Spring, Spring Boot F/W; API Development (REST API); Proficient in using DBs such as RDBMS (Oracle), SQL, ...; Experience using Git, Jira, Confluence; Understand and apply CI/CD; Communicate in English at an average level (TOEIC above 550 and similar certificates or confidently communicate in English); PRIORITIZE; Experienced in Kubernetes, Cloud (AWS, GCP); Experience in SQL optimization; Have experience reviewing code; Communicate in Korean.",Negotiable,"['css', 'java', 'html', 'javascript']","15th Floor, Keangnam Landmark 72 Building, Me Tri Ward, Nam Tu Liem District, Hanoi City",Fulltime,https://salt.topdev.vn/Ino2MeJAunov7Yvy_iMPCsjMsSmP51sFxzFzfrFusPI/fit/384/1000/ce/1/aHR0cHM6Ly9hc3NldHMudG9wZGV2LnZuL2ltYWdlcy8yMDIzLzA5LzEyL1RvcERldi1RcG1ZTWFYTmJEMGlXU29kLTE2OTQ1MzM1NTQucG5n,https://topdev.vn/viec-lam/full-stack-developer-java-javascript-lg-cns-viet-nam-2032999
Scrum Master (Agile Coach),CÔNG TY TNHH SAMSUNG SDS VIỆT NAM,"Lead organizational Agile Transformation as well as Small Team (10~15 employees) including distributed(remote) development teams by educating agile methodologies, practices and state-of-the-art agile trends/skills/techniques, etc.; Project coordination : Act as a coordinator for cross-functional teams to make the project status (communication, productivity, trouble shooting, etc.) well.; Use agile methodology values, principles, and practices to plan, manage, and deliver solutions.; Train, mentor, and support several teams to follow agile values, principles, and practices.; Determine and manage issues, tasks, risks, and action items.; Schedule and facilitate Scrum events, meetings, and decision-making processes.; Monitor progress and performance and help teams to make improvements and to achieve their goals.; Plan and organize showcases, demos and product/system testing.; Ensure the proper use of collaborative processes and remove impediments for the teams.; Track project processes, deliverables, and financials.; Prepare and present status reports to stakeholders.Bachelor's degree, preferably majoring in Computer Science, Engineering or equivalent.; 5+ years of experience of working for companies in related fields.; 3+ years of experience working in Agile Teams.; 1+ years of experience as a Scrum Master or in a similar role.; Working knowledge of agile methodology, techniques, and frameworks, such as Scrum or Kanban, to deliver solutions.; Experience working with Agile management software (such as JIRA and Confluence).; Adapt to changes, and learn to apply new domain knowledge.; Ability to work closely with international team members to understand goals and product vision.; Should have good communication Skills ; Nice to have:; Experience working with DevOps tool chain (Configuration management software such as Github, Gitlab, CI/CD software such as Jenkins, Ansible, Go or similar); All certification related agile is preferred: Basic Scrum certification (ICAgile, PSM, CSM, CSP, PMI-ACP or similar), Scaled Agile certification (SAFe, LeSS, DAD or similar).; Product management or project management experiences, ; Leadership and management experience.; Excellent people and project management skills.; Strong communication and presentation skills.; Strong analytical and problem-solving skills.",Negotiable,"['scrum', 'agile']","Tòa nhà PVI, số 1 Phạm Văn Bạch, Phường Yên Hoà, Quận Cầu Giấy, Thành phố Hà Nội",Fulltime,https://salt.topdev.vn/o9RIIj1fqB7NPqYAsSznHgUX19LfP4zQk5KoX_udLa4/fit/384/1000/ce/1/aHR0cHM6Ly9hc3NldHMudG9wZGV2LnZuL2ltYWdlcy8yMDI0LzAxLzE4L1RvcERldi1hMDU4MDM5Y2ZmYWE1NWRjMDAyMDViY2I1ZDk3ZGE0NC0xNzA1NTUzNjU0LmpwZw,https://topdev.vn/viec-lam/scrum-master-agile-coach-cong-ty-tnhh-samsung-sds-viet-nam-2032993
DevOps Engineer,APOLLO SOLUTIONS,"Design and deploy applications according to microservices architecture on Kubernetes.; Integration of system components: Combines individual components into a complete system, ensuring compatibility and correct interaction between them.; Integration testing: Perform testing to ensure correct operation and compatibility of the system after integration.; Handle integration conflicts and errors: Detect, resolve and repair conflicts and errors related to system integration.; Ensure compatibility and standardization: Ensure that system components comply with predefined standards and integration rules.; Version and configuration management: Ensure compatibility and stability in version and configuration management of system components.; Create user manuals and integration documentation: Develop user manuals and integration documents to support system deployment and operation.; Deployment and Deployment Support: Provides support and guidance for system implementation and deployment in real-world environments.; Operations and maintenance support: Provides support for system operations, performance monitoring, and maintenance support.; Building a data storage system: Design and implement a data storage system suitable to project requirements, including databases, distributed storage systems and data warehouse.; Create development and test environments: Build and maintain quality development and test environments so development teams can work efficiently and deploy software safely.; Optimize system performance: Find and resolve performance issues and enhance system scalability to ensure stability and good performance.At least 3 years of working experience in a similar position; Experience working with tools related to big data: Kafka, Hadoop, Hive, Spark, Elastic Search,...; Understanding of SQL and NoSQL: MySQL, MongoDB, Hbase, Cassandra, Clickhouse,...; Proficient in Data pipeline and workflow management tools: Airflow, Nifi. ; Experience working with monitoring solutions: Prometheus, Grafana, ELK Stack.; Master the integration and deployment process (CI/CD) and use Automation tools: ArgoCD, GIT, Jenkins, Ansible, Terraform.; Able to work with Kubernetes Orchestration and Configuration Management: Azure AKS, Rancher, Docker Compose, Docker.",Negotiable,"['kafka', 'hadoop', 'devops']","Office in Ward 10, Phu Nhuan District, Ho Chi Minh City",Fulltime,https://salt.topdev.vn/O97kwMptgR3sZObNiqAy2KtzaSgyDhn04cAO28vHuls/fit/384/1000/ce/1/aHR0cHM6Ly9hc3NldHMudG9wZGV2LnZuL2ltYWdlcy8yMDIzLzAxLzEyL1RvcERldi1pbWdwc2hmdWxsc2l6ZWFuaW03LTE2NzM1MTYwMTgucG5n,https://topdev.vn/viec-lam/devops-engineer-apollo-solutions-2032914
"Back End Developer (Java, MySQL, Spring)",LG CNS Vietnam,"LG CNS is looking for qualified Back-end developers to join the team. You will grow in web application development in different fields, such as: AI Machine learning/Data, Security & Solution, DX…; Ensure the best possible performance, quality and responsiveness of back-end applications; Stay up to date with emerging technologies; Discuss details during interviewHave at least 2 years of experience in JAVA (Highly preferred); Have experience developing web applications; Developed based on Spring, Spring Boot F/W; API Development (REST API); Proficient in using one of DB languages such as MySQL, MongoDB, Oracle, SQL ; Git, Jira, Confluence; Understand and apply CI/CD; Communicate in English at an average level (TOEIC above 550 and similar certificates or confidently communicate in English); PRIORITIZE; Experience working in Kubernetes and Cloud environments (AWS, GCP) using Python; Know how to do GO; Experience in SQL optimization; Communicate in Korean",Negotiable,"['java', 'mysql', 'spring', 'rest', 'api']","15th Floor, Keangnam Landmark 72 Building, Me Tri Ward, Nam Tu Liem District, Hanoi City",Fulltime,https://salt.topdev.vn/Ino2MeJAunov7Yvy_iMPCsjMsSmP51sFxzFzfrFusPI/fit/384/1000/ce/1/aHR0cHM6Ly9hc3NldHMudG9wZGV2LnZuL2ltYWdlcy8yMDIzLzA5LzEyL1RvcERldi1RcG1ZTWFYTmJEMGlXU29kLTE2OTQ1MzM1NTQucG5n,https://topdev.vn/viec-lam/back-end-developer-java-mysql-spring-lg-cns-viet-nam-2032998
Core Banking System Administrator – Position code CBS02 (quantity 03),BIDV - Corebanking Management & Development Board,"Performing the administration of the Bank's Core Banking system includes the following main tasks:; Ensure safe and stable operation of components of the Core Banking system including WebUI system, Application server system, database system, Single Sign on system, middle layer processing system...; Carry out periodic system updates according to development requirements and fix system errors.; Implement monitoring, detection and early warning of arising errors or problems with potential risks to the operation of the Core Banking system.; Periodically evaluate the operating status of the system and propose measures to optimize processing performance and improve the operating model of the Core banking system.; Technical support and handling of errors that arise during system operation.1. General standards:; Be a Vietnamese citizen, have permanent residence in Vietnam. Age not more than 35 years old.; Have good health to undertake work.; Have good communication skills, work independently, work in teams, serious working attitude, careful, enthusiastic, high sense of responsibility.; Ability to research and learn technology quickly.; Have good moral qualities, no criminal record; Not being prosecuted for criminal liability, serving a prison sentence, suspended sentence, non-custodial reform, probation, being subject to local education measures, undergoing medical treatment, detoxification...; 2. Specific standards:; 2.1. Qualification; Graduated from university or higher, full-time degree (including university degree 2, not including forms of transfer to university) at domestic universities or graduated from university or higher at universities foreign countries, affiliated universities.; Major: Information Technology, Electronics and Telecommunications, Mathematics and Information, Information Systems, Electronic Engineering Technology.; 2.2 Foreign languages:; Candidates must achieve one of the following certificates: TOEIC 600/990, Toefl PBT/IPT 500/677, Toefl CBT 173/300, Toefl iBT 61/120, Ielts 5.5/9.0, Cambridge Exam First ( FCE), B2 European Framework, 4/6 6-level foreign language competency framework. Accept candidates to supplement English certificates within 24 months from the date of recruitment.; 2.3. Knowledge, skills, experience: ; Have communication and situation handling skills.; Able to work in groups or independently.; Serious, careful and enthusiastic working attitude.; Understanding and understanding, installing, administering, and using platform technologies such as IBM Websphere Application server, IBM Websphere MQ, Apache Tomcat, Oracle Tuxedo, ElasticSearch, Logstash, Kibana, Grafana is an advantage.; Have understanding, grasp and installation of ready and continuous solutions for application operations: HA (High Availability), DR (Disater Recovery), LB (Load Balancing)....; Priority is given to those who have certificates or have participated in training courses on AIX Administrator, LPIC-1, LPIC-2, LPIC-3, certificates on IBM Websphere Application server administration, IBM Websphere MQ.; Có tối thiểu 01 năm kinh nghiệm thực hiện quản trị các hệ thống ứng dụng trong doanh nghiệp. Có kinh nghiệm quản trị các hệ thống ứng dụng quan trọng, ứng dụng cốt lõi của các doanh nghiệp là một lợi thế.; Ưu tiên ứng viên có kinh nghiệm quản trị hệ thống ngân hàng lõi tại các Ngân hàng.",Negotiable,"['core', 'system', 'oracle', 'banking']","Vincom Tower A, 191 Ba Trieu, Le Dai Hanh Ward, Hai Ba Trung District, Hanoi City",Fulltime,https://salt.topdev.vn/c0II_SxG3StCOYzFnWnCSnAnqGpxG0U2wqEE0hXmaLo/fit/384/1000/ce/1/aHR0cHM6Ly9hc3NldHMudG9wZGV2LnZuL2ltYWdlcy8yMDIzLzA1LzE2L1RvcERldi1Ub3BEZXYtODFmMzY3N2NkNjBkMmNiOWViNmQ3ZmVkNmI3ZDUyNTEtMTY1ODExMDkwNy0xNjg0MjAzNzQ4LnBuZw,https://topdev.vn/viec-lam/chuyen-vien-quan-tri-he-thong-core-banking-ma-vi-tri-cbs02-so-luong-03-ban-quan-ly-phat-trien-corebanking-2032968
Fresher Software Developer (Back End/ Front End),LG CNS Vietnam,"LG CNS leads in providing the best working environment for employees.; LG CNS Vietnam is looking for qualified freshers to participate in the company's Digital Transformation (DX) projects.; You will have the opportunity to be trained and work in web application development in fields such as: AI Machine learning/ Data Learning, Solution.....Graduated from University with majors related to Computer and software; Average English communication (Or TOEIC 450 or higher); General understanding of HTML/HTML5, CSS/CSS3; Have basic knowledge of Java; Understanding of UX Principles; Have understanding of Rest API; Have knowledge of json object (understand), use Visual Code Studio, Git, Git Flow (require); Good logical thinking, able to communicate with team members and ability to work as a team; * Prioritize:; Have knowledge of SASS, BEM; Have knowledge of jquery, ajax; Know how to use Adobe Photoshop, Figma, coding conversion clean",Negotiable,['it'],"15th Floor, Keangnam Landmark 72 Building, Me Tri Ward, Nam Tu Liem District, Hanoi City",Fulltime,https://salt.topdev.vn/Ino2MeJAunov7Yvy_iMPCsjMsSmP51sFxzFzfrFusPI/fit/384/1000/ce/1/aHR0cHM6Ly9hc3NldHMudG9wZGV2LnZuL2ltYWdlcy8yMDIzLzA5LzEyL1RvcERldi1RcG1ZTWFYTmJEMGlXU29kLTE2OTQ1MzM1NTQucG5n,https://topdev.vn/viec-lam/fresher-software-developer-back-end-front-end-lg-cns-viet-nam-2032987
"Front End Developer (Javascript, ReactJS, VueJS)",LG CNS Vietnam,"LG CNS Vietnam is looking for qualified Front-end programmers to participate in the company's projects. You will grow in web application development in different areas, such as Data projects, Machine learning / Data Learning, AI, and existing company solutions; Mission:; Ensure the best possible performance, quality and responsiveness of front-end applications; Participate in programming web applications ; Coordinate with Vietnamese and Korean project teams to ensure progress; Discuss details during interviewHave at least 1 year of experience (Highly preferred); Have experience developing web/mobile applications; Can develop HTML, CSS, Javascript, jQuery; Can develop based on SPA (Vue.js, Vuex); Experience with collaboration tools such as Git, Jira and Confluence; Understand and use CI/CD; Communicate in English at an average level (TOEIC above 550 and similar certificates or confidently communicate in English); Prioritize; Understanding Back-end; Can use Typescript; Cso UI/UX experience; Experience with javascript charts (Echarts, Chart.js, d3js, etc.); Experience using Tailwind, MUI; Experience developing OAuth; Communicate in Korean",Negotiable,"['reactjs', 'vuejs', 'javascript']","15th Floor, Keangnam Landmark 72 Building, Me Tri Ward, Nam Tu Liem District, Hanoi City",Fulltime,https://salt.topdev.vn/Ino2MeJAunov7Yvy_iMPCsjMsSmP51sFxzFzfrFusPI/fit/384/1000/ce/1/aHR0cHM6Ly9hc3NldHMudG9wZGV2LnZuL2ltYWdlcy8yMDIzLzA5LzEyL1RvcERldi1RcG1ZTWFYTmJEMGlXU29kLTE2OTQ1MzM1NTQucG5n,https://topdev.vn/viec-lam/front-end-developer-javascript-reactjs-vuejs-lg-cns-viet-nam-2033000
FRONT-END DEVELOPER,CYBOZU VIETNAM,"Providing solution consulting to customers on how to effectively use the company's platform to meet their business needs ; Analyzing customer requirements, designing application solutions, development plan and maintenance activities ; Developing web applications, client tools, and mobile apps using the company's platform ; Integrating the company's system with other cloud services such as AWS, Google Cloud Service, and Microsoft Azure ; Developing libraries and UI components in order to support for developer network. Proficiency in HTML, CSS, and flexibility in using other programming languages; Proven experience (2-4 years) as a JavaScript Developer with a strong portfolio of projects; In-depth knowledge about vanilla JavaScript and its core principles; Solid understanding of responsive design and cross-browser compatibility; Experience in managing projects using npm, yarn, webpack, babel, etc.; Experience in working with API architectures such as RESTful and SOAP; Experience in version control systems such as Git; Familiarity with Linux development environment; Strong problem-solving skills and attention to detail; Excellent communication and teamwork skills; Ability to read and write documents in English; Age: up to 27; Preferred qualifications; Experience in UI/UX design ; Strong experience in building scalable web applications or cloud services; Experience in other major worldwide cloud services programming ; Ability to design software, system, and infrastructure architecture; Fluency in listening and speaking English. ",Negotiable,"['css', 'html']","Lầu 1, Centre Point Tower, 106 Nguyễn Văn Trỗi, Phường 08, Quận Phú Nhuận, Thành phố Hồ Chí Minh",Fulltime,https://salt.topdev.vn/rNV_XIqVn6iikXK5TSbIfjaxyp8CB_yio4mNmGk_Z6A/fit/384/1000/ce/1/aHR0cHM6Ly9hc3NldHMudG9wZGV2LnZuL2ltYWdlcy8yMDIyLzAyLzI4L1RvcERldi1sb2dvTGNVaUpzeFdzZXFRTVR6YmYzd1hDdkpvUVJBVW1mNTItMTY0NjAzOTI5NC5wbmc,https://topdev.vn/viec-lam/front-end-developer-cybozu-vietnam-2032996
IT Data Architect,LG CNS Vietnam,"LG CNS Vietnam is looking for an IT Data Architect position; You will be responsible; [Data Modeling]; Establish conceptual/logical/physical data modeling and data modeling direction; Change data model and process management; Data standardization and data standards management system, including necessary items for data modeling, frameworks and domains, and responsible for creating MDM (master data management) and data governance framework.; [Design and build]; Perform database architecture design/backup design/security design; Perform design of database objects such as tables and procedures; Create developer guides, including performance index design guides, tuning guides, and SQL development guides; Ensure PoC/BMT performance for database selection and architecture verification; Develop, test, set up operating environments and manage data model/database changes; Support unit/integration testing and perform system testing to ensure system performance, backup/restore, and availability; Develop a database optimization plan and SQL performance tuning; [Database operation]; Provide seamless data services and establish operational management processes for stable operation and management; Manage and monitor changes to DB objects such as tables and indexes; Manage and monitor DBMS changes, including changes to parameters and DBMS storage structures; Operational diagnostics and problem management; Check and improve operating procedures; [Design and build big data]; Identify source data types and storage structures, and design logical architecture to store and process target big data; Select big data storage solution for logical architecture implementation, design and build architectureHave experience related to the following jobs; Data governance (data standards/meta, Er-model, big data/DW model, distributed model, etc.); DBMS implementation (Oracle, MySQL series, MS SQL, DB2, etc. RDBMS); NoSQL implementation (Key Column Type, Document Type, Time Series Type, etc.); Deploy data processing and storage on public cloud or big data platform (RDS, Redshift, BigQuery, etc.); Average English communication (able to do work in English); [Prioritize]; Proactive personality at work, sociable with colleagues; Communicate in Korean",Negotiable,"['data', 'architecture', 'nosql', 'oracle', 'mysql']","15th Floor, Keangnam Landmark 72 Building, Me Tri Ward, Nam Tu Liem District, Hanoi City",Fulltime,https://salt.topdev.vn/Ino2MeJAunov7Yvy_iMPCsjMsSmP51sFxzFzfrFusPI/fit/384/1000/ce/1/aHR0cHM6Ly9hc3NldHMudG9wZGV2LnZuL2ltYWdlcy8yMDIzLzA5LzEyL1RvcERldi1RcG1ZTWFYTmJEMGlXU29kLTE2OTQ1MzM1NTQucG5n,https://topdev.vn/viec-lam/it-data-architect-lg-cns-viet-nam-2033005
